timestamp,mode,channel,score_all_abs_ma,max_abs_current_ma,max_temp_c,slider_0,cmd_norm_0,pos_norm_0,err_norm_0,curr_ma_0,temp_c_0,slider_1,cmd_norm_1,pos_norm_1,err_norm_1,curr_ma_1,temp_c_1,slider_2,cmd_norm_2,pos_norm_2,err_norm_2,curr_ma_2,temp_c_2,slider_3,cmd_norm_3,pos_norm_3,err_norm_3,curr_ma_3,temp_c_3,slider_4,cmd_norm_4,pos_norm_4,err_norm_4,curr_ma_4,temp_c_4,slider_5,cmd_norm_5,pos_norm_5,err_norm_5,curr_ma_5,temp_c_5,slider_6,cmd_norm_6,pos_norm_6,err_norm_6,curr_ma_6,temp_c_6
1780975693.570739,baseline,,567.6666666666666,264.3333333333333,38.0,0.014,0.014,0.014053559166857405,5.355916685740453e-05,8.666666666666666,36.333333333333336,0.0,0.0,0.0,0.0,264.3333333333333,38.0,0.055,0.055,0.054352635996032655,-0.0006473640039673448,-17.333333333333332,38.0,0.0,0.0,0.0,0.0,147.33333333333334,38.0,0.0,0.0,0.0,0.0,10.833333333333334,36.0,0.0,0.0,0.0,0.0,32.5,35.0,0.0,0.0,0.0,0.0,86.66666666666667,38.0
1780975694.423518,sweep,0,855.8333333333334,309.8333333333333,38.0,0.0,0.0,0.012293685308105083,0.012293685308105083,-309.8333333333333,36.0,0.0,0.0,0.0,0.0,260.0,38.0,0.055,0.055,0.054352635996032655,-0.0006473640039673448,-8.666666666666666,38.0,0.0,0.0,0.0,0.0,140.83333333333334,38.0,0.0,0.0,0.0,0.0,17.333333333333332,36.0,0.0,0.0,0.0,0.0,30.333333333333332,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975695.236902,sweep,0,775.6666666666666,260.0,38.333333333333336,0.005,0.005,0.013168535896849012,0.008168535896849013,-216.66666666666666,36.0,0.0,0.0,0.0,0.0,260.0,38.333333333333336,0.055,0.055,0.05412883700821444,-0.0008711629917855582,-26.0,38.0,0.0,0.0,0.0,0.0,136.5,38.0,0.0,0.0,0.0,0.0,15.166666666666666,36.0,0.0,0.0,0.0,0.0,32.5,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975696.047134,sweep,0,652.1666666666667,257.8333333333333,38.333333333333336,0.01,0.01,0.013168535896849012,0.003168535896849012,-73.66666666666667,36.0,0.0,0.0,0.0,0.0,257.8333333333333,38.333333333333336,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-32.5,38.0,0.0,0.0,0.0,0.0,143.0,38.0,0.0,0.0,0.0,0.0,19.5,36.0,0.0,0.0,0.0,0.0,36.833333333333336,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975696.862123,sweep,0,565.5,262.1666666666667,38.333333333333336,0.015,0.015,0.014923323414969101,-7.66765850308982e-05,10.833333333333334,36.666666666666664,0.0,0.0,0.0,0.0,262.1666666666667,38.333333333333336,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-32.5,38.0,0.0,0.0,0.0,0.0,123.5,38.0,0.0,0.0,0.0,0.0,10.833333333333334,36.0,0.0,0.0,0.0,0.0,32.5,35.0,0.0,0.0,0.0,0.0,93.16666666666667,38.0
1780975697.674149,sweep,0,810.3333333333333,257.8333333333333,38.333333333333336,0.02,0.02,0.01931792172121767,-0.0006820782787823297,-238.33333333333334,36.333333333333336,0.0,0.0,0.0,0.0,257.8333333333333,38.333333333333336,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-47.666666666666664,38.0,0.0,0.0,0.0,0.0,138.66666666666666,38.0,0.0,0.0,0.0,0.0,10.833333333333334,36.0,0.0,0.0,0.0,0.0,28.166666666666668,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975698.486646,sweep,0,606.6666666666666,260.0,38.333333333333336,0.025,0.025,0.022837669438722313,-0.002162330561277688,-49.833333333333336,36.666666666666664,0.0,0.0,0.0,0.0,260.0,38.333333333333336,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-28.166666666666668,38.0,0.0,0.0,0.0,0.0,125.66666666666667,38.0,0.0,0.0,0.0,0.0,17.333333333333332,36.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,0.0,0.0,0.0,86.66666666666667,38.0
1780975699.302756,sweep,0,623.9999999999999,257.8333333333333,38.0,0.03,0.03,0.026647338572264184,-0.0033526614277358154,-69.33333333333333,37.0,0.0,0.0,0.0,0.0,257.8333333333333,38.0,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-30.333333333333332,38.0,0.0,0.0,0.0,0.0,138.66666666666666,38.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,28.166666666666668,35.0,0.0,0.0,0.0,0.0,86.66666666666667,38.0
1780975700.114042,sweep,0,643.4999999999999,264.3333333333333,38.333333333333336,0.035,0.035,0.029872078533099356,-0.005127921466900647,-78.0,37.0,0.0,0.0,0.0,0.0,264.3333333333333,38.333333333333336,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-32.5,38.0,0.0,0.0,0.0,0.0,134.33333333333334,38.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,34.666666666666664,35.0,0.0,0.0,0.0,0.0,86.66666666666667,38.0
1780975700.923172,sweep,0,647.8333333333334,262.1666666666667,38.333333333333336,0.04,0.04,0.03309173215330231,-0.006908267846697694,-78.0,37.0,0.0,0.0,0.0,0.0,262.1666666666667,38.333333333333336,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-28.166666666666668,38.0,0.0,0.0,0.0,0.0,134.33333333333334,38.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,0.0,0.0,0.0,93.16666666666667,38.0
1780975701.738463,sweep,0,641.3333333333333,255.66666666666666,38.0,0.045,0.045,0.03660639353017472,-0.00839360646982528,-78.0,37.0,0.0,0.0,0.0,0.0,255.66666666666666,38.0,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-30.333333333333332,38.0,0.0,0.0,0.0,0.0,140.83333333333334,38.0,0.0,0.0,0.0,0.0,15.166666666666666,36.0,0.0,0.0,0.0,0.0,32.5,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975702.553445,sweep,0,1674.8333333333333,1087.6666666666667,38.333333333333336,0.05,0.05,0.04012105490704712,-0.009878945092952882,-1087.6666666666667,37.0,0.0,0.0,0.0,0.0,257.8333333333333,38.333333333333336,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-67.16666666666667,38.0,0.0,0.0,0.0,0.0,149.5,38.0,0.0,0.0,0.0,0.0,10.833333333333334,36.0,0.0,0.0,0.0,0.0,30.333333333333332,35.0,0.0,0.0,0.0,0.0,71.5,38.0
1780975703.465858,sweep,1,1029.1666666666667,472.3333333333333,38.666666666666664,0.014,0.014,0.02459754329747463,0.010597543297474631,-472.3333333333333,37.0,0.0,0.0,0.0,0.0,260.0,38.666666666666664,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-32.5,38.0,0.0,0.0,0.0,0.0,140.83333333333334,38.0,0.0,0.0,0.0,0.0,6.5,36.0,0.0,0.0,0.0,0.0,30.333333333333332,35.0,0.0,0.0,0.0,0.0,86.66666666666667,38.0
1780975704.268404,sweep,1,1070.3333333333333,463.6666666666667,38.666666666666664,0.014,0.014,0.02459754329747463,0.010597543297474631,-463.6666666666667,37.0,0.005,0.005,0.0,-0.005,292.5,38.666666666666664,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-41.166666666666664,38.0,0.0,0.0,0.0,0.0,147.33333333333334,38.0,0.0,0.0,0.0,0.0,8.666666666666666,36.0,0.0,0.0,0.0,0.0,34.666666666666664,35.0,0.0,0.0,0.0,0.0,82.33333333333333,38.0
1780975705.074317,sweep,1,1063.8333333333333,472.3333333333333,39.0,0.014,0.014,0.02459754329747463,0.010597543297474631,-472.3333333333333,37.0,0.01,0.01,0.0,-0.01,260.0,39.0,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-45.5,38.0,0.0,0.0,0.0,0.0,143.0,38.0,0.0,0.0,0.0,0.0,10.833333333333334,36.0,0.0,0.0,0.0,0.0,36.833333333333336,35.0,0.0,0.0,0.0,0.0,95.33333333333333,38.0
1780975705.888026,sweep,1,1529.6666666666667,751.8333333333334,38.333333333333336,0.014,0.014,0.02459754329747463,0.010597543297474631,-459.3333333333333,37.0,0.015,0.015,0.0,-0.015,751.8333333333334,38.333333333333336,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-34.666666666666664,38.0,0.0,0.0,0.0,0.0,136.5,38.0,0.0,0.0,0.0,0.0,17.333333333333332,36.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,0.0,0.0,0.0,91.0,38.0
1780975706.7041202,sweep,1,1081.1666666666665,461.5,39.0,0.014,0.014,0.02459754329747463,0.010597543297474631,-461.5,37.0,0.02,0.02,0.0,-0.02,290.3333333333333,39.0,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-47.666666666666664,38.0,0.0,0.0,0.0,0.0,138.66666666666666,38.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,34.666666666666664,35.0,0.0,0.0,0.0,0.0,95.33333333333333,38.0
1780975707.519795,sweep,1,988.0,459.3333333333333,39.0,0.014,0.014,0.02459754329747463,0.010597543297474631,-459.3333333333333,37.0,0.025,0.025,0.0,-0.025,210.16666666666666,39.0,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-49.833333333333336,38.0,0.0,0.0,0.0,0.0,136.5,38.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,26.0,35.0,0.0,0.0,0.0,0.0,93.16666666666667,38.0
1780975708.336514,sweep,1,1570.8333333333333,812.5,39.0,0.014,0.014,0.02459754329747463,0.010597543297474631,-459.3333333333333,37.0,0.03,0.03,0.003936827649347677,-0.026063172350652322,812.5,39.0,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-28.166666666666668,38.0,0.0,0.0,0.0,0.0,134.33333333333334,38.0,0.0,0.0,0.0,0.0,15.166666666666666,36.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,0.0,0.0,0.0,82.33333333333333,38.0
1780975709.15044,sweep,1,1625.0,866.6666666666666,39.0,0.014,0.014,0.02459754329747463,0.010597543297474631,-468.0,37.0,0.035,0.035,0.006754660359604283,-0.02824533964039572,866.6666666666666,39.0,0.055,0.055,0.054016937514305335,-0.0009830624856946649,-32.5,38.0,0.0,0.0,0.0,0.0,125.66666666666667,38.0,0.0,0.0,0.0,0.0,-2.1666666666666665,36.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,0.0,0.0,0.0,91.0,38.0
1780975710.063382,sweep,2,966.3333333333334,342.3333333333333,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-342.3333333333333,37.0,0.0,0.0,0.0,0.0,177.66666666666666,39.0,0.019999999999999997,0.019999999999999997,0.04137738104320846,0.021377381043208465,-177.66666666666666,38.0,0.0,0.0,0.0,0.0,138.66666666666666,38.0,0.0,0.0,0.0,0.0,17.333333333333332,36.0,0.0,0.0,0.0,0.0,23.833333333333332,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975710.87294,sweep,2,894.8333333333334,338.0,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-338.0,37.0,0.0,0.0,0.0,0.0,179.83333333333334,39.0,0.024999999999999998,0.024999999999999998,0.03422089977365784,0.00922089977365784,-104.0,38.0,0.0,0.0,0.0,0.0,138.66666666666666,38.0,0.0,0.0,0.0,0.0,19.5,36.0,0.0,0.0,0.0,0.0,26.0,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975711.68846,sweep,2,942.5000000000001,340.1666666666667,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-340.1666666666667,37.0,0.0,0.0,0.0,0.0,173.33333333333334,39.0,0.03,0.03,0.04462246636657257,0.014622466366572572,-151.66666666666666,38.0,0.0,0.0,0.0,0.0,140.83333333333334,38.0,0.0,0.0,0.0,0.0,10.833333333333334,36.0,0.0,0.0,0.0,0.0,36.833333333333336,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975712.504363,sweep,2,899.1666666666666,340.1666666666667,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-340.1666666666667,37.0,0.0,0.0,0.0,0.0,177.66666666666666,39.0,0.034999999999999996,0.034999999999999996,0.040711070420386054,0.005711070420386058,-91.0,38.0,0.0,0.0,0.0,0.0,143.0,38.0,0.0,0.0,0.0,0.0,15.166666666666666,36.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,0.0,0.0,0.0,93.16666666666667,38.0
1780975713.321655,sweep,2,940.3333333333335,340.1666666666667,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-340.1666666666667,37.0,0.0,0.0,0.0,0.0,175.5,39.0,0.039999999999999994,0.039999999999999994,0.0471910683858498,0.007191068385849805,-121.33333333333333,38.0,0.0,0.0,0.0,0.0,151.66666666666666,38.0,0.0,0.0,0.0,0.0,17.333333333333332,36.0,0.0,0.0,0.0,0.0,39.0,35.0,0.0,0.0,0.0,0.0,95.33333333333333,38.0
1780975714.133931,sweep,2,871.0,338.0,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-338.0,37.0,0.0,0.0,0.0,0.0,171.16666666666666,39.0,0.045,0.045,0.04707916889194069,0.002079168891940694,-97.5,38.0,0.0,0.0,0.0,0.0,134.33333333333334,38.0,0.0,0.0,0.0,0.0,15.166666666666666,36.0,0.0,0.0,0.0,0.0,26.0,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975714.944073,sweep,2,1046.4999999999998,342.3333333333333,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-342.3333333333333,37.0,0.0,0.0,0.0,0.0,182.0,39.0,0.049999999999999996,0.049999999999999996,0.05166704814221409,0.001667048142214092,-236.16666666666666,38.0,0.0,0.0,0.0,0.0,145.16666666666666,38.0,0.0,0.0,0.0,0.0,15.166666666666666,36.0,0.0,0.0,0.0,0.0,32.5,35.0,0.0,0.0,0.0,0.0,93.16666666666667,38.0
1780975715.760215,sweep,2,1037.8333333333333,344.5,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-344.5,37.666666666666664,0.0,0.0,0.0,0.0,173.33333333333334,39.0,0.055,0.055,0.05200274662394141,-0.0029972533760585923,-242.66666666666666,38.0,0.0,0.0,0.0,0.0,143.0,38.0,0.0,0.0,0.0,0.0,8.666666666666666,36.0,0.0,0.0,0.0,0.0,30.333333333333332,35.0,0.0,0.0,0.0,0.0,95.33333333333333,38.0
1780975716.57327,sweep,2,799.5,335.8333333333333,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-335.8333333333333,37.333333333333336,0.0,0.0,0.0,0.0,171.16666666666666,39.0,0.06,0.06,0.054352635996032655,-0.005647364003967342,-21.666666666666668,38.0,0.0,0.0,0.0,0.0,136.5,38.0,0.0,0.0,0.0,0.0,15.166666666666666,36.0,0.0,0.0,0.0,0.0,30.333333333333332,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975717.388324,sweep,2,1022.6666666666665,342.3333333333333,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-342.3333333333333,38.0,0.0,0.0,0.0,0.0,175.5,39.0,0.065,0.065,0.05894051524630605,-0.006059484753693951,-221.0,38.0,0.0,0.0,0.0,0.0,140.83333333333334,38.0,0.0,0.0,0.0,0.0,8.666666666666666,36.0,0.0,0.0,0.0,0.0,41.166666666666664,35.0,0.0,0.0,0.0,0.0,93.16666666666667,38.0
1780975718.192079,sweep,2,1022.6666666666667,340.1666666666667,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-340.1666666666667,38.0,0.0,0.0,0.0,0.0,182.0,39.0,0.07,0.07,0.06218560056967015,-0.007814399430329855,-216.66666666666666,38.0,0.0,0.0,0.0,0.0,145.16666666666666,38.0,0.0,0.0,0.0,0.0,19.5,36.0,0.0,0.0,0.0,0.0,30.333333333333332,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975719.000406,sweep,2,795.1666666666667,346.6666666666667,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-346.6666666666667,38.0,0.0,0.0,0.0,0.0,171.16666666666666,39.0,0.075,0.075,0.05480023397166908,-0.020199766028330915,0.0,38.666666666666664,0.0,0.0,0.0,0.0,136.5,38.0,0.0,0.0,0.0,0.0,17.333333333333332,36.0,0.0,0.0,0.0,0.0,28.166666666666668,35.0,0.0,0.0,0.0,0.0,95.33333333333333,38.0
1780975719.8107882,sweep,2,998.8333333333335,338.0,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-338.0,38.0,0.0,0.0,0.0,0.0,169.0,39.0,0.07999999999999999,0.07999999999999999,0.06867577121639835,-0.011324228783601634,-212.33333333333334,38.333333333333336,0.0,0.0,0.0,0.0,140.83333333333334,38.0,0.0,0.0,0.0,0.0,13.0,36.0,0.0,0.0,0.0,0.0,36.833333333333336,35.0,0.0,0.0,0.0,0.0,88.83333333333333,38.0
1780975720.623426,sweep,2,953.3333333333334,338.0,39.0,0.014,0.014,0.021957732509346146,0.007957732509346145,-338.0,38.0,0.0,0.0,0.0,0.0,171.16666666666666,39.0,0.08499999999999999,0.08499999999999999,0.07191577019913024,-0.013084229800869748,-162.5,39.0,0.0,0.0,0.0,0.0,140.83333333333334,38.0,0.0,0.0,0.0,0.0,10.833333333333334,36.0,0.0,0.0,0.0,0.0,34.666666666666664,35.0,0.0,0.0,0.0,0.0,95.33333333333333,38.0
